height,weight,label
146,90,fat
189,84,normal
154,58,normal
164,43,thin
171,90,fat
185,81,normal
152,60,fat
187,76,normal
148,74,fat
175,64,normal
186,69,normal
161,94,fat
183,93,fat
185,92,fat
165,62,normal
163,37,thin
177,35,thin
157,56,normal
144,70,fat
153,73,fat
188,92,fat
185,81,normal
186,91,fat
179,36,thin
152,67,fat
165,61,normal
165,35,thin
140,41,normal
184,90,fat
177,75,normal
166,49,thin
180,55,thin
188,66,normal
165,37,thin
153,44,normal
171,95,fat
152,74,fat
186,99,fat
164,49,thin
154,42,thin
141,91,fat
172,57,normal
177,35,thin
180,82,fat
183,46,thin
169,45,thin
147,69,fat
150,59,fat
188,63,thin
153,55,normal
146,65,fat
171,81,fat
144,73,fat
141,98,fat
190,95,fat
183,89,fat
159,62,normal
147,59,fat
153,69,fat
150,99,fat
162,63,normal
156,84,fat
145,85,fat
173,68,normal
162,78,fat
181,89,fat
178,62,normal
173,83,fat
162,47,thin
175,86,fat
140,78,fat
153,59,fat
170,63,normal
186,36,thin
177,66,normal
152,77,fat
144,99,fat
186,72,normal
182,86,fat
142,55,fat
184,36,thin
172,48,thin
184,68,normal
159,94,fat
159,96,fat
146,88,fat
162,62,normal
142,55,fat
177,40,thin
190,74,normal
174,94,fat
157,60,normal
150,67,fat
152,88,fat
141,62,fat
177,91,fat
141,89,fat
158,36,thin
186,100,fat
153,80,fat
174,70,normal
184,93,fat
141,90,fat
189,58,thin
168,63,normal
163,67,fat
165,98,fat
178,94,fat
172,99,fat
179,59,thin
148,84,fat
141,58,fat
150,88,fat
179,63,normal
188,92,fat
186,84,normal
180,97,fat
165,39,thin
158,84,fat
166,71,fat
151,38,thin
188,67,normal
157,87,fat
172,67,normal
165,57,normal
148,92,fat
150,53,normal
147,57,fat
169,53,normal
159,67,fat
157,43,thin
169,41,thin
153,84,fat
150,68,fat
147,36,thin
147,52,normal
163,76,fat
189,89,normal
180,50,thin
177,91,fat
164,47,thin
185,43,thin
180,60,normal
150,77,fat
183,46,thin
165,75,fat
142,58,fat
173,52,thin
151,99,fat
161,90,fat
149,54,normal
157,97,fat
173,37,thin
161,66,fat
178,49,thin
171,57,normal
189,66,thin
163,94,fat
145,48,normal
159,37,thin
177,57,thin
144,91,fat
143,57,fat
166,75,fat
141,61,fat
140,88,fat
172,87,fat
156,68,fat
148,96,fat
156,41,thin
163,90,fat
164,90,fat
157,73,fat
160,67,fat
160,99,fat
141,56,fat
171,55,normal
146,56,fat
142,73,fat
158,80,fat
176,67,normal
157,37,thin
159,52,normal
162,64,normal
145,82,fat
167,77,fat
158,40,thin
183,47,thin
184,45,thin
185,85,normal
156,65,fat
185,55,thin
155,83,fat
143,41,normal
162,53,normal
153,73,fat
158,72,fat
145,94,fat
147,58,fat
145,43,normal
169,97,fat
171,61,normal
177,91,fat
156,79,fat
142,85,fat
154,85,fat
187,39,thin
157,69,fat
145,95,fat
140,96,fat
188,86,normal
180,36,thin
153,60,fat
185,99,fat
181,35,thin
163,56,normal
156,96,fat
170,84,fat
174,47,thin
142,90,fat
165,42,thin
170,81,fat
145,73,fat
153,72,fat
160,36,thin
158,49,normal
179,69,normal
147,78,fat
168,64,normal
165,56,normal
166,42,thin
176,94,fat
181,41,thin
151,40,thin
151,69,fat
150,39,thin
171,67,normal
182,41,thin
158,97,fat
151,42,thin
188,36,thin
188,75,normal
186,49,thin
146,94,fat
181,56,thin
171,55,normal
180,39,thin
185,72,normal
143,45,normal
182,60,thin
185,76,normal
164,42,thin
173,84,fat
159,38,thin
186,49,thin
147,77,fat
154,91,fat
179,43,thin
154,86,fat
177,37,thin
148,89,fat
167,84,fat
174,76,fat
181,45,thin
140,48,normal
157,99,fat
150,62,fat
149,73,fat
158,88,fat
150,99,fat
180,46,thin
170,72,normal
175,44,thin
151,69,fat
160,73,fat
168,75,fat
186,49,thin
151,80,fat
183,72,normal
156,82,fat
148,92,fat
157,44,thin
154,63,fat
183,97,fat
141,69,fat
159,70,fat
186,91,fat
144,62,fat
158,64,fat
155,46,normal
173,58,normal
171,61,normal
180,95,fat
142,63,fat
185,40,thin
177,83,fat
188,91,fat
171,59,normal
177,71,normal
169,45,thin
164,62,normal
171,47,thin
185,47,thin
190,74,normal
181,42,thin
152,64,fat
170,85,fat
147,82,fat
168,81,fat
140,53,fat
145,58,fat
157,61,normal
168,72,fat
178,74,normal
184,67,normal
186,89,fat
180,87,fat
142,80,fat
157,86,fat
170,68,normal
165,82,fat
186,47,thin
176,96,fat
161,93,fat
171,46,thin
170,88,fat
189,58,thin
161,65,fat
151,44,normal
185,46,thin
167,97,fat
186,83,normal
163,57,normal
146,44,normal
143,57,fat
176,53,thin
148,93,fat
150,64,fat
163,70,fat
173,61,normal
147,44,normal
145,69,fat
187,92,fat
189,62,thin
156,64,fat
170,98,fat
148,92,fat
145,75,fat
182,45,thin
175,97,fat
145,73,fat
151,52,normal
143,40,normal
170,81,fat
170,86,fat
157,82,fat
144,37,thin
170,94,fat
151,60,fat
162,77,fat
141,80,fat
189,94,fat
188,74,normal
171,60,normal
181,64,normal
154,96,fat
168,64,normal
179,100,fat
188,45,thin
168,70,normal
153,68,fat
190,88,normal
170,61,normal
140,77,fat
148,61,fat
186,76,normal
167,88,fat
163,58,normal
163,69,fat
166,42,thin
177,82,fat
184,86,fat
162,47,thin
155,89,fat
178,81,fat
163,83,fat
147,99,fat
161,47,thin
190,99,fat
173,67,normal
158,43,thin
143,84,fat
167,70,fat
142,71,fat
178,77,normal
151,58,fat
161,70,fat
148,85,fat
167,62,normal
149,38,thin
162,95,fat
169,84,fat
150,79,fat
162,73,fat
170,38,thin
176,79,fat
151,98,fat
144,82,fat
152,77,fat
166,45,thin
164,52,normal
182,56,thin
163,91,fat
142,45,normal
155,59,normal
163,41,thin
155,36,thin
165,99,fat
167,69,normal
165,90,fat
150,98,fat
162,36,thin
183,47,thin
158,65,fat
155,76,fat
147,84,fat
176,43,thin
181,51,thin
165,91,fat
159,67,fat
171,42,thin
176,69,normal
187,78,normal
171,41,thin
147,90,fat
184,42,thin
160,60,normal
168,70,normal
165,49,thin
162,66,fat
163,45,thin
147,52,normal
170,47,thin
190,76,normal
144,54,fat
177,77,normal
145,79,fat
186,40,thin
140,76,fat
144,61,fat
159,43,thin
145,80,fat
173,58,normal
148,84,fat
173,71,normal
189,42,thin
171,62,normal
160,69,fat
178,94,fat
179,38,thin
144,47,normal
188,40,thin
185,65,normal
153,50,normal
140,48,normal
189,92,fat
186,39,thin
184,95,fat
144,91,fat
172,67,normal
155,80,fat
140,54,fat
162,59,normal
159,45,thin
142,95,fat
186,44,thin
146,60,fat
182,42,thin
190,57,thin
178,64,normal
145,64,fat
145,50,normal
154,77,fat
160,62,normal
163,51,normal
147,88,fat
140,71,fat
163,53,normal
184,50,thin
185,57,thin
141,100,fat
153,93,fat
141,59,fat
148,86,fat
153,59,fat
167,76,fat
174,58,normal
177,43,thin
188,90,fat
189,77,normal
152,97,fat
148,76,fat
162,51,normal
146,55,fat
159,47,normal
174,41,thin
155,51,normal
149,88,fat
148,71,fat
162,42,thin
170,85,fat
164,38,thin
152,57,normal
168,43,thin
150,46,normal
154,59,normal
187,92,fat
154,94,fat
179,55,thin
170,37,thin
163,66,normal
170,67,normal
175,94,fat
179,66,normal
156,57,normal
176,91,fat
180,37,thin
153,67,fat
159,66,fat
166,60,normal
182,54,thin
188,74,normal
156,91,fat
149,89,fat
143,81,fat
147,38,thin
186,80,normal
167,68,normal
186,42,thin
179,96,fat
183,73,normal
167,60,normal
169,69,normal
173,70,normal
180,96,fat
158,46,thin
155,99,fat
152,51,normal
160,96,fat
161,39,thin
155,60,normal
162,51,normal
154,57,normal
150,47,normal
179,38,thin
180,46,thin
153,39,thin
172,64,normal
157,64,fat
155,38,thin
188,53,thin
165,96,fat
159,83,fat
174,48,thin
165,73,fat
143,71,fat
165,100,fat
176,44,thin
170,64,normal
156,56,normal
146,88,fat
150,76,fat
167,98,fat
145,95,fat
166,63,normal
179,56,thin
175,79,fat
161,91,fat
171,79,fat
152,66,fat
151,37,thin
180,98,fat
183,50,thin
183,96,fat
151,86,fat
141,56,fat
156,74,fat
162,89,fat
150,37,thin
160,80,fat
155,97,fat
183,92,fat
160,51,normal
172,41,thin
145,54,fat
190,96,fat
175,56,thin
162,51,normal
186,51,thin
150,93,fat
178,90,fat
157,40,thin
186,75,normal
156,93,fat
141,62,fat
169,70,normal
150,60,fat
169,54,normal
168,68,normal
163,88,fat
168,67,normal
160,95,fat
160,43,thin
158,95,fat
145,70,fat
169,40,thin
181,38,thin
164,98,fat
153,55,normal
171,69,normal
165,80,fat
158,39,thin
155,69,fat
166,86,fat
168,91,fat
189,52,thin
143,35,thin
169,46,thin
167,89,fat
180,58,thin
167,98,fat
171,87,fat
181,84,fat
186,64,thin
157,65,fat
175,37,thin
187,73,normal
152,77,fat
166,36,thin
149,77,fat
182,67,normal
150,81,fat
158,68,fat
188,89,fat
187,100,fat
141,75,fat
150,51,normal
145,48,normal
162,63,normal
143,99,fat
184,39,thin
155,44,thin
167,37,thin
142,89,fat
166,73,fat
152,72,fat
182,36,thin
161,40,thin
177,69,normal
188,98,fat
155,55,normal
156,87,fat
158,74,fat
141,37,normal
150,62,fat
170,48,thin
160,79,fat
186,85,normal
174,51,thin
182,92,fat
180,53,thin
188,53,thin
144,62,fat
183,69,normal
189,86,normal
176,48,thin
172,62,normal
150,91,fat
164,99,fat
162,75,fat
181,39,thin
147,46,normal
189,90,fat
189,37,thin
140,58,fat
153,97,fat
163,43,thin
175,47,thin
168,80,fat
171,48,thin
186,73,normal
173,51,thin
141,46,normal
145,71,fat
140,50,fat
164,88,fat
177,80,fat
184,97,fat
165,70,fat
169,67,normal
164,61,normal
176,63,normal
179,82,fat
153,36,thin
165,79,fat
185,62,thin
145,86,fat
146,47,normal
153,50,normal
148,44,normal
145,79,fat
182,48,thin
174,60,normal
179,91,fat
170,46,thin
165,87,fat
159,77,fat
160,90,fat
168,97,fat
169,66,normal
168,74,fat
152,49,normal
159,58,normal
154,52,normal
172,70,normal
177,39,thin
163,41,thin
165,82,fat
181,83,fat
168,93,fat
161,51,normal
148,61,fat
164,70,fat
178,85,fat
187,72,normal
185,80,normal
173,52,thin
184,50,thin
149,50,normal
170,38,thin
142,97,fat
149,43,normal
176,36,thin
147,69,fat
166,45,thin
163,57,normal
185,79,normal
170,98,fat
153,95,fat
144,91,fat
149,82,fat
172,65,normal
182,37,thin
182,50,thin
150,78,fat
159,71,fat
147,60,fat
148,93,fat
144,82,fat
160,50,normal
154,71,fat
168,42,thin
164,62,normal
177,59,normal
145,40,normal
168,38,thin
174,78,fat
148,91,fat
189,76,normal
189,41,thin
170,90,fat
155,95,fat
173,99,fat
185,47,thin
188,52,thin
150,83,fat
154,60,fat
145,89,fat
190,61,thin
161,100,fat
142,82,fat
184,46,thin
184,73,normal
160,92,fat
189,50,thin
142,90,fat
190,88,normal
175,96,fat
164,58,normal
157,59,normal
179,57,thin
158,86,fat
162,52,normal
168,60,normal
159,88,fat
175,45,thin
183,77,normal
145,80,fat
182,60,thin
187,92,fat
163,81,fat
170,57,normal
175,90,fat
176,75,normal
189,82,normal
177,81,fat
166,53,normal
164,67,normal
165,78,fat
158,49,normal
189,74,normal
149,54,normal
152,41,thin
176,51,thin
176,49,thin
146,41,normal
160,35,thin
178,49,thin
183,77,normal
184,44,thin
147,49,normal
180,88,fat
172,43,thin
163,35,thin
143,96,fat
177,95,fat
152,83,fat
145,65,fat
166,45,thin
186,85,normal
162,91,fat
184,78,normal
158,100,fat
190,53,thin
140,86,fat
162,95,fat
147,44,normal
171,56,normal
150,86,fat
148,57,fat
154,37,thin
164,100,fat
168,66,normal
147,61,fat
152,67,fat
178,99,fat
153,68,fat
161,64,normal
151,93,fat
165,90,fat
172,60,normal
160,43,thin
141,59,fat
184,87,fat
153,79,fat
185,99,fat
170,57,normal
186,61,thin
149,100,fat
153,56,normal
154,42,thin
181,66,normal
151,42,thin
159,51,normal
142,52,fat
173,68,normal
186,48,thin
182,79,normal
163,88,fat
150,45,normal
168,97,fat
163,71,fat
182,44,thin
187,70,normal
165,87,fat
154,48,normal
170,81,fat
182,63,normal
189,35,thin
152,76,fat
188,76,normal
157,76,fat
174,63,normal
180,37,thin
189,72,normal
149,78,fat
150,80,fat
157,43,thin
189,68,normal
188,100,fat
146,81,fat
186,83,normal
162,77,fat
184,99,fat
170,96,fat
173,80,fat
173,69,normal
175,72,normal
164,50,normal
145,42,normal
173,69,normal
168,63,normal
164,37,thin
171,47,thin
144,39,normal
149,42,normal
175,47,thin
144,56,fat
185,68,normal
157,53,normal
168,92,fat
187,56,thin
189,79,normal
179,84,fat
160,55,normal
173,46,thin
149,84,fat
164,74,fat
163,41,thin
166,66,normal
164,92,fat
168,95,fat
152,56,normal
179,43,thin
168,45,thin
184,82,normal
176,54,thin
166,64,normal
172,69,normal
190,67,normal
147,37,thin
184,89,fat
185,93,fat
154,76,fat
182,58,thin
175,53,thin
160,86,fat
141,88,fat
169,59,normal
189,36,thin
147,73,fat
176,87,fat
144,84,fat
184,61,thin
152,51,normal
182,41,thin
168,96,fat
165,52,normal
177,74,normal
179,59,thin
184,87,fat
187,53,thin
182,90,fat
185,54,thin
169,72,fat
182,53,thin
140,61,fat
140,46,normal
189,92,fat
172,77,fat
174,77,fat
185,70,normal
140,49,fat
168,51,thin
166,46,thin
189,62,thin
184,58,thin
179,93,fat
146,98,fat
142,47,normal
179,74,normal
169,72,fat
162,90,fat
179,63,normal
177,35,thin
166,63,normal
151,88,fat
147,47,normal
166,46,thin
180,70,normal
143,94,fat
150,77,fat
177,54,thin
148,61,fat
169,46,thin
186,54,thin
188,63,thin
178,88,fat
179,53,thin
175,62,normal
169,82,fat
149,37,thin
155,89,fat
140,73,fat
152,56,normal
148,56,fat
185,100,fat
140,79,fat
168,92,fat
148,37,thin
144,40,normal
147,59,fat
160,47,thin
177,65,normal
173,83,fat
145,50,normal
161,67,fat
146,84,fat
149,90,fat
143,63,fat
171,88,fat
156,100,fat
151,37,thin
160,92,fat
186,84,normal
184,100,fat
185,94,fat
165,67,normal
158,95,fat
182,87,fat
171,90,fat
152,74,fat
166,40,thin
182,37,thin
164,41,thin
177,36,thin
150,43,normal
146,95,fat
173,69,normal
184,92,fat
144,83,fat
160,72,fat
141,75,fat
170,95,fat
140,97,fat
165,38,thin
189,90,fat
171,78,fat
146,59,fat
163,43,thin
189,79,normal
161,77,fat
152,85,fat
175,52,thin
162,80,fat
151,61,fat
155,54,normal
141,87,fat
176,65,normal
173,78,fat
149,39,thin
145,64,fat
145,58,fat
143,67,fat
164,89,fat
187,62,thin
182,39,thin
151,89,fat
186,88,fat
141,54,fat
165,43,thin
183,66,normal
146,84,fat
153,66,fat
141,45,normal
182,64,normal
174,36,thin
155,54,normal
146,95,fat
181,81,normal
178,89,fat
167,38,thin
181,96,fat
167,71,fat
180,66,normal
178,46,thin
190,100,fat
158,48,normal
167,83,fat
169,64,normal
149,78,fat
156,73,fat
172,89,fat
175,37,thin
172,50,thin
187,69,normal
146,64,fat
167,88,fat
166,35,thin
170,55,normal
156,37,thin
175,69,normal
167,68,normal
146,99,fat
163,97,fat
177,94,fat
168,65,normal
187,72,normal
154,99,fat
140,93,fat
165,73,fat
170,84,fat
158,82,fat
160,79,fat
162,37,thin
183,76,normal
152,80,fat
181,46,thin
148,73,fat
185,73,normal
159,73,fat
156,64,fat
174,50,thin
185,77,normal
179,68,normal
163,65,normal
172,56,normal
163,51,normal
176,90,fat
157,85,fat
176,91,fat
181,46,thin
160,87,fat
182,62,normal
144,58,fat
174,94,fat
152,49,normal
146,47,normal
166,72,fat
179,68,normal
154,86,fat
165,42,thin
157,72,fat
149,64,fat
140,36,thin
179,49,thin
182,72,normal
169,48,thin
172,62,normal
150,90,fat
160,43,thin
150,58,fat
183,55,thin
154,78,fat
140,85,fat
145,42,normal
148,82,fat
190,85,normal
140,66,fat
146,100,fat
182,70,normal
150,80,fat
148,59,fat
171,84,fat
175,45,thin
148,92,fat
162,54,normal
179,35,thin
178,69,normal
186,57,thin
176,48,thin
166,42,thin
165,97,fat
170,66,normal
147,92,fat
151,95,fat
174,50,thin
170,90,fat
176,52,thin
165,81,fat
167,73,fat
167,94,fat
154,63,fat
161,95,fat
141,52,fat
148,73,fat
151,90,fat
180,99,fat
153,75,fat
167,84,fat
187,84,normal
184,77,normal
155,85,fat
171,42,thin
160,90,fat
141,98,fat
145,64,fat
171,80,fat
170,71,normal
152,36,thin
167,64,normal
178,85,fat
173,93,fat
174,67,normal
143,86,fat
168,48,thin
150,47,normal
150,71,fat
146,68,fat
184,92,fat
180,44,thin
166,68,normal
153,97,fat
160,41,thin
184,99,fat
190,75,normal
145,39,normal
168,35,thin
148,82,fat
157,97,fat
146,57,fat
144,49,normal
141,88,fat
151,39,thin
190,54,thin
141,59,fat
150,48,normal
178,86,fat
168,78,fat
162,39,thin
153,43,thin
166,60,normal
188,92,fat
147,41,normal
153,68,fat
160,67,fat
159,41,thin
151,42,thin
144,89,fat
141,76,fat
190,70,normal
177,76,normal
180,82,fat
143,38,normal
188,48,thin
157,97,fat
190,69,normal
182,40,thin
163,83,fat
145,40,normal
149,43,normal
162,85,fat
148,74,fat
159,54,normal
150,88,fat
177,73,normal
164,83,fat
158,44,thin
183,78,normal
147,64,fat
188,67,normal
143,60,fat
188,77,normal
153,48,normal
182,70,normal
167,75,fat
180,78,normal
186,79,normal
159,75,fat
163,90,fat
161,38,thin
170,86,fat
160,75,fat
179,97,fat
153,69,fat
160,64,fat
144,39,normal
186,81,normal
145,69,fat
150,67,fat
152,38,thin
187,54,thin
151,36,thin
174,35,thin
157,90,fat
163,48,thin
186,43,thin
177,81,fat
183,57,thin
175,35,thin
170,53,thin
166,37,thin
189,46,thin
171,79,fat
153,61,fat
177,43,thin
189,72,normal
180,43,thin
171,85,fat
176,85,fat
177,67,normal
140,76,fat
158,94,fat
188,85,normal
170,69,normal
154,38,thin
173,83,fat
183,55,thin
145,44,normal
188,98,fat
145,91,fat
172,77,fat
159,78,fat
172,54,thin
167,64,normal
190,53,thin
190,100,fat
151,82,fat
153,61,fat
180,89,fat
140,53,fat
182,71,normal
144,76,fat
181,47,thin
175,41,thin
165,43,thin
184,98,fat
179,92,fat
182,56,thin
148,61,fat
189,40,thin
153,52,normal
184,48,thin
171,69,normal
189,74,normal
157,36,thin
152,54,normal
187,65,normal
156,52,normal
160,78,fat
169,72,fat
180,71,normal
142,36,thin
159,89,fat
169,73,fat
152,59,fat
159,88,fat
143,88,fat
170,38,thin
189,93,fat
155,91,fat
152,65,fat
189,100,fat
187,44,thin
175,47,thin
171,69,normal
179,44,thin
174,41,thin
163,87,fat
153,45,normal
180,96,fat
149,61,fat
148,43,normal
185,81,normal
145,43,normal
178,65,normal
157,66,fat
173,64,normal
160,100,fat
140,51,fat
158,95,fat
145,76,fat
176,93,fat
141,68,fat
171,82,fat
183,80,normal
155,72,fat
157,75,fat
185,47,thin
173,93,fat
167,40,thin
171,77,fat
154,83,fat
144,54,fat
146,37,thin
181,47,thin
176,84,fat
145,90,fat
169,73,fat
149,86,fat
190,69,normal
181,42,thin
141,86,fat
156,63,fat
188,83,normal
180,40,thin
161,92,fat
180,66,normal
140,91,fat
183,55,thin
165,95,fat
151,84,fat
150,72,fat
157,52,normal
188,48,thin
190,100,fat
156,96,fat
140,64,fat
178,99,fat
182,40,thin
159,97,fat
182,51,thin
171,72,normal
166,67,normal
145,41,normal
159,81,fat
176,64,normal
150,56,normal
165,43,thin
150,86,fat
166,100,fat
190,79,normal
176,41,thin
147,79,fat
148,73,fat
144,36,thin
177,61,normal
188,80,normal
163,98,fat
160,70,fat
171,73,normal
177,56,thin
152,58,fat
147,61,fat
155,54,normal
153,62,fat
166,50,thin
143,77,fat
146,41,normal
163,91,fat
169,45,thin
144,80,fat
174,69,normal
173,46,thin
149,61,fat
188,76,normal
172,70,normal
172,97,fat
185,94,fat
179,65,normal
160,59,normal
180,41,thin
156,85,fat
154,72,fat
147,94,fat
148,95,fat
157,83,fat
153,91,fat
172,88,fat
155,41,thin
177,100,fat
162,77,fat
150,96,fat
179,55,thin
142,87,fat
180,71,normal
186,88,fat
179,91,fat
159,94,fat
163,80,fat
178,70,normal
187,88,fat
149,75,fat
143,48,normal
162,85,fat
161,84,fat
188,96,fat
176,94,fat
150,35,thin
165,71,fat
145,66,fat
171,65,normal
171,56,normal
176,39,thin
162,76,fat
184,100,fat
148,72,fat
153,36,thin
180,80,normal
177,100,fat
144,75,fat
161,41,thin
180,35,thin
180,43,thin
173,57,normal
146,100,fat
147,80,fat
184,43,thin
152,73,fat
140,52,fat
188,72,normal
176,47,thin
150,48,normal
157,95,fat
184,93,fat
179,50,thin
163,77,fat
152,76,fat
167,48,thin
148,69,fat
183,42,thin
173,49,thin
163,56,normal
149,91,fat
147,73,fat
182,39,thin
142,69,fat
159,95,fat
173,55,thin
169,87,fat
176,69,normal
181,48,thin
184,40,thin
164,70,fat
149,82,fat
174,36,thin
171,72,normal
185,37,thin
184,52,thin
190,80,normal
170,80,fat
141,57,fat
167,72,fat
159,45,thin
152,41,thin
162,99,fat
161,45,thin
190,37,thin
171,96,fat
147,44,normal
158,92,fat
177,52,thin
160,95,fat
179,35,thin
149,65,fat
165,97,fat
178,55,thin
180,40,thin
163,63,normal
182,51,thin
180,66,normal
156,52,normal
179,85,fat
189,53,thin
176,49,thin
161,41,thin
185,75,normal
162,68,fat
176,53,thin
156,40,thin
165,67,normal
187,85,normal
179,83,fat
147,59,fat
158,46,thin
159,92,fat
186,45,thin
148,65,fat
142,81,fat
172,94,fat
166,62,normal
164,83,fat
183,53,thin
144,74,fat
163,41,thin
161,81,fat
183,62,normal
188,75,normal
166,84,fat
185,72,normal
164,50,normal
170,39,thin
172,71,normal
148,65,fat
141,46,normal
168,52,thin
148,66,fat
163,65,normal
181,53,thin
180,60,normal
155,71,fat
186,40,thin
161,78,fat
152,93,fat
189,38,thin
159,55,normal
190,59,thin
173,93,fat
170,90,fat
171,71,normal
170,46,thin
183,82,normal
175,46,thin
184,40,thin
147,38,thin
167,97,fat
145,39,normal
171,91,fat
163,77,fat
142,36,thin
179,70,normal
185,66,normal
172,37,thin
159,63,normal
175,77,fat
149,100,fat
166,79,fat
162,59,normal
151,66,fat
170,97,fat
171,58,normal
189,85,normal
153,92,fat
179,35,thin
150,38,thin
177,42,thin
177,71,normal
166,61,normal
172,51,thin
167,36,thin
167,47,thin
181,96,fat
179,35,thin
146,85,fat
152,81,fat
146,97,fat
159,94,fat
174,58,normal
155,77,fat
161,84,fat
171,97,fat
153,48,normal
176,36,thin
175,49,thin
165,75,fat
149,45,normal
145,94,fat
168,96,fat
140,45,normal
183,48,thin
149,83,fat
151,90,fat
153,79,fat
186,67,normal
182,83,fat
184,58,thin
161,72,fat
170,51,thin
157,72,fat
146,45,normal
165,39,thin
190,56,thin
162,72,fat
156,46,normal
172,74,fat
162,98,fat
161,56,normal
159,88,fat
176,50,thin
177,51,thin
143,55,fat
148,81,fat
160,48,normal
145,90,fat
184,76,normal
160,89,fat
166,58,normal
141,59,fat
169,84,fat
164,47,thin
162,45,thin
190,79,normal
154,36,thin
174,69,normal
178,67,normal
182,51,thin
165,81,fat
146,79,fat
150,76,fat
179,48,thin
179,41,thin
181,65,normal
160,67,fat
144,92,fat
179,78,normal
155,91,fat
148,87,fat
141,52,fat
154,38,thin
165,73,fat
187,63,thin
160,83,fat
159,47,normal
167,44,thin
170,40,thin
157,87,fat
140,35,thin
153,56,normal
176,72,normal
185,93,fat
184,40,thin
173,50,thin
154,66,fat
189,36,thin
179,55,thin
163,45,thin
150,65,fat
186,99,fat
156,76,fat
169,67,normal
184,50,thin
155,86,fat
171,68,normal
158,55,normal
165,66,normal
172,96,fat
184,100,fat
190,63,thin
145,61,fat
148,53,normal
142,87,fat
143,54,fat
181,68,normal
158,70,fat
188,79,normal
143,94,fat
160,85,fat
161,65,fat
151,92,fat
159,43,thin
159,61,normal
178,48,thin
146,61,fat
152,90,fat
158,90,fat
181,82,fat
182,95,fat
185,68,normal
140,62,fat
140,60,fat
170,89,fat
158,65,fat
161,68,fat
175,48,thin
162,73,fat
173,56,normal
185,40,thin
190,73,normal
151,72,fat
154,94,fat
172,77,fat
146,99,fat
188,55,thin
160,84,fat
148,53,normal
160,62,normal
141,96,fat
174,54,thin
143,67,fat
174,73,normal
163,98,fat
170,52,thin
175,70,normal
165,69,fat
168,67,normal
171,70,normal
171,39,thin
144,70,fat
186,40,thin
187,67,normal
183,84,fat
185,73,normal
179,61,normal
145,51,normal
166,35,thin
178,88,fat
172,64,normal
144,38,thin
148,80,fat
187,97,fat
143,80,fat
151,94,fat
141,39,normal
176,57,thin
152,80,fat
161,88,fat
169,82,fat
159,96,fat
146,67,fat
178,76,normal
168,69,normal
187,89,fat
156,97,fat
187,53,thin
146,54,fat
173,65,normal
162,95,fat
155,49,normal
150,89,fat
180,78,normal
152,94,fat
188,63,thin
143,57,fat
185,97,fat
141,85,fat
146,66,fat
161,51,normal
150,50,normal
187,61,thin
165,36,thin
153,61,fat
165,45,thin
170,93,fat
176,91,fat
154,51,normal
173,35,thin
182,94,fat
142,93,fat
184,86,fat
175,55,thin
148,39,thin
140,84,fat
162,86,fat
165,73,fat
162,64,normal
161,63,normal
148,47,normal
178,60,normal
177,42,thin
162,92,fat
185,43,thin
176,97,fat
164,89,fat
166,68,normal
145,91,fat
189,99,fat
156,81,fat
189,74,normal
184,88,fat
180,76,normal
164,75,fat
141,94,fat
163,88,fat
178,85,fat
153,44,normal
179,82,fat
173,85,fat
142,92,fat
164,57,normal
165,47,thin
162,98,fat
153,61,fat
159,51,normal
187,87,normal
181,100,fat
188,40,thin
143,91,fat
163,84,fat
158,89,fat
148,87,fat
143,39,normal
148,85,fat
188,84,normal
188,38,thin
154,71,fat
141,53,fat
162,56,normal
162,65,normal
186,99,fat
190,88,normal
179,36,thin
142,96,fat
166,43,thin
165,84,fat
179,67,normal
167,49,thin
141,73,fat
181,99,fat
140,57,fat
147,100,fat
178,82,fat
189,95,fat
174,83,fat
147,42,normal
183,40,thin
173,40,thin
179,51,thin
158,90,fat
147,91,fat
178,90,fat
178,96,fat
172,42,thin
152,47,normal
158,92,fat
180,96,fat
186,65,normal
166,83,fat
145,67,fat
158,74,fat
161,89,fat
163,93,fat
155,54,normal
142,69,fat
144,38,thin
153,40,thin
173,96,fat
157,86,fat
146,81,fat
178,87,fat
155,89,fat
150,68,fat
152,85,fat
169,99,fat
171,68,normal
154,70,fat
169,64,normal
168,49,thin
189,75,normal
165,85,fat
168,52,thin
175,95,fat
149,82,fat
176,91,fat
152,75,fat
175,76,normal
171,87,fat
164,61,normal
182,89,fat
161,62,normal
150,47,normal
147,90,fat
158,53,normal
159,60,normal
171,35,thin
188,89,fat
153,94,fat
179,80,normal
182,67,normal
184,65,normal
186,78,normal
160,66,fat
173,100,fat
154,87,fat
183,98,fat
184,77,normal
153,54,normal
151,55,normal
161,55,normal
161,84,fat
155,66,fat
170,99,fat
149,40,thin
152,70,fat
188,49,thin
147,60,fat
158,42,thin
170,47,thin
177,74,normal
187,71,normal
160,54,normal
173,79,fat
188,38,thin
185,94,fat
149,41,thin
177,89,fat
159,45,thin
182,100,fat
170,35,thin
162,66,fat
149,72,fat
148,91,fat
147,70,fat
171,58,normal
158,47,normal
169,72,fat
153,53,normal
169,52,thin
144,98,fat
182,52,thin
174,72,normal
173,44,thin
176,64,normal
153,40,thin
150,75,fat
153,92,fat
152,79,fat
147,42,normal
173,67,normal
155,95,fat
188,79,normal
151,98,fat
154,82,fat
153,56,normal
145,43,normal
175,89,fat
149,47,normal
164,60,normal
142,87,fat
174,47,thin
